と,助詞-格助詞-引用,助詞,格助詞,引用,
意味,名詞-サ変接続,名詞,サ変接続,,
ない,形容詞-自立,形容詞,自立,,
。,記号-句点,記号,句点,,
芸能人,名詞-一般,名詞,一般,,
や,助詞-並立助詞,助詞,並立助詞,,
脳科学者,名詞-固有名詞-一般,名詞,固有名詞,一般,
が,助詞-格助詞-一般,助詞,格助詞,一般,
イチイチ,名詞-一般,名詞,一般,,
言う,動詞-自立,動詞,自立,,
こと,名詞-非自立-一般,名詞,非自立,一般,
で,助動詞,助動詞,,,
は,助詞-係助詞,助詞,係助詞,,
ない,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
有名人,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
Instagram,名詞-固有名詞-一般,名詞,固有名詞,一般,
、,記号-読点,記号,読点,,
Twitter,名詞-固有名詞-一般,名詞,固有名詞,一般,
など,助詞-副助詞,助詞,副助詞,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
発信,名詞-サ変接続,名詞,サ変接続,,
すれ,動詞-自立,動詞,自立,,
ば,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
有名,名詞-形容動詞語幹,名詞,形容動詞語幹,,
度合,名詞-一般,名詞,一般,,
につき,助詞-格助詞-連語,助詞,格助詞,連語,
発信,名詞-サ変接続,名詞,サ変接続,,
力,名詞-接尾-一般,名詞,接尾,一般,
が,助詞-格助詞-一般,助詞,格助詞,一般,
つく,動詞-自立,動詞,自立,,
。,記号-句点,記号,句点,,
賛同,名詞-サ変接続,名詞,サ変接続,,
する,動詞-自立,動詞,自立,,
人,名詞-一般,名詞,一般,,
も,助詞-係助詞,助詞,係助詞,,
いれ,動詞-自立,動詞,自立,,
ば,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
当然,副詞-助詞類接続,副詞,助詞類接続,,
反対,名詞-サ変接続,名詞,サ変接続,,
意見,名詞-サ変接続,名詞,サ変接続,,
も,助詞-係助詞,助詞,係助詞,,
つく,動詞-自立,動詞,自立,,
。,記号-句点,記号,句点,,
その,連体詞,連体詞,,,
反対,名詞-サ変接続,名詞,サ変接続,,
意見,名詞-サ変接続,名詞,サ変接続,,
等,名詞-接尾-一般,名詞,接尾,一般,
に対し,助詞-格助詞-連語,助詞,格助詞,連語,
「,記号-括弧開,記号,括弧開,,
名,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
名乗れ,動詞-自立,動詞,自立,,
」,記号-括弧閉,記号,括弧閉,,
という,助詞-格助詞-連語,助詞,格助詞,連語,
有名人,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
時々,副詞-一般,副詞,一般,,
い,動詞-自立,動詞,自立,,
ます,助動詞,助動詞,,,
が,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
それ,名詞-代名詞-一般,名詞,代名詞,一般,
が,助詞-格助詞-一般,助詞,格助詞,一般,
フェア,名詞-一般,名詞,一般,,
じゃ,助詞-副助詞,助詞,副助詞,,
ない,助動詞,助動詞,,,
って,助詞-格助詞-連語,助詞,格助詞,連語,
こと,名詞-非自立-一般,名詞,非自立,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
何故,副詞-助詞類接続,副詞,助詞類接続,,
気,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
つか,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
の,名詞-非自立-一般,名詞,非自立,一般,
だろ,助動詞,助動詞,,,
う,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
YouTuber,名詞-固有名詞-一般,名詞,固有名詞,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
も,助詞-係助詞,助詞,係助詞,,
よく,副詞-一般,副詞,一般,,
いる,動詞-自立,動詞,自立,,
が,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
発信,名詞-サ変接続,名詞,サ変接続,,
する,動詞-自立,動詞,自立,,
エリア,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
大きい,形容詞-自立,形容詞,自立,,
ほど,助詞-副助詞,助詞,副助詞,,
反対,名詞-サ変接続,名詞,サ変接続,,
意見,名詞-サ変接続,名詞,サ変接続,,
、,記号-読点,記号,読点,,
中傷,名詞-サ変接続,名詞,サ変接続,,
コメント,名詞-サ変接続,名詞,サ変接続,,
も,助詞-係助詞,助詞,係助詞,,
たくさん,名詞-副詞可能,名詞,副詞可能,,
くる,動詞-自立,動詞,自立,,
。,記号-句点,記号,句点,,
そ,名詞-特殊-助動詞語幹,名詞,特殊,助動詞語幹,
ー,名詞-一般,名詞,一般,,
ゆ,名詞-一般,名詞,一般,,
ー,名詞-一般,名詞,一般,,
の,名詞-非自立-一般,名詞,非自立,一般,
が,助詞-格助詞-一般,助詞,格助詞,一般,
嫌,名詞-形容動詞語幹,名詞,形容動詞語幹,,
な,助動詞,助動詞,,,
の,名詞-非自立-一般,名詞,非自立,一般,
で,助動詞,助動詞,,,
あれ,助動詞,助動詞,,,
ば,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
ライブ,名詞-一般,名詞,一般,,
や,助詞-並立助詞,助詞,並立助詞,,
テレビ番組,名詞-固有名詞-一般,名詞,固有名詞,一般,
、,記号-読点,記号,読点,,
もしくは,接続詞,接続詞,,,
仲間,名詞-一般,名詞,一般,,
内,名詞-接尾-一般,名詞,接尾,一般,
で,助詞-格助詞-一般,助詞,格助詞,一般,
語れ,動詞-自立,動詞,自立,,
ば,助詞-接続助詞,助詞,接続助詞,,
よい,形容詞-非自立,形容詞,非自立,,
。,記号-句点,記号,句点,,
広い,形容詞-自立,形容詞,自立,,
範囲,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
己,名詞-代名詞-一般,名詞,代名詞,一般,
の,助詞-連体化,助詞,連体化,,
意見,名詞-サ変接続,名詞,サ変接続,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
語る,動詞-自立,動詞,自立,,
っていう,助詞-格助詞-連語,助詞,格助詞,連語,
の,名詞-非自立-一般,名詞,非自立,一般,
は,助詞-係助詞,助詞,係助詞,,
そういう,連体詞,連体詞,,,
事,名詞-非自立-一般,名詞,非自立,一般,
。,記号-句点,記号,句点,,
良い,形容詞-自立,形容詞,自立,,
年,名詞-一般,名詞,一般,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
判ら,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
なー,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
ずっと,副詞-一般,副詞,一般,,
前,名詞-副詞可能,名詞,副詞可能,,
から,助詞-格助詞-一般,助詞,格助詞,一般,
繰り返し,動詞-自立,動詞,自立,,
髪型,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
注意,名詞-サ変接続,名詞,サ変接続,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
受け,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
い,動詞-非自立,動詞,非自立,,
て,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
なおかつ,副詞-一般,副詞,一般,,
卒業式,名詞-固有名詞-一般,名詞,固有名詞,一般,
の,助詞-連体化,助詞,連体化,,
前,接頭詞-名詞接続,接頭詞,名詞接続,,
にも,名詞-固有名詞-人名-一般,名詞,固有名詞,人名,一般
髪,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
長,形容詞-自立,形容詞,自立,,
すぎる,動詞-非自立,動詞,非自立,,
から,助詞-接続助詞,助詞,接続助詞,,
切っ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
来い,動詞-非自立,動詞,非自立,,
って,助詞-格助詞-連語,助詞,格助詞,連語,
3回,名詞-固有名詞-一般,名詞,固有名詞,一般,
注意,名詞-サ変接続,名詞,サ変接続,,
さ,動詞-自立,動詞,自立,,
れ,動詞-接尾,動詞,接尾,,
て,助詞-接続助詞,助詞,接続助詞,,
いたそ,動詞-自立,動詞,自立,,
う,助動詞,助動詞,,,
な,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
それでも,接続詞,接続詞,,,
ルーツ,名詞-一般,名詞,一般,,
だ,助動詞,助動詞,,,
伝統,名詞-一般,名詞,一般,,
だ,助動詞,助動詞,,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
言う,動詞-自立,動詞,自立,,
形,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
主張,名詞-サ変接続,名詞,サ変接続,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
押し通し,動詞-自立,動詞,自立,,
たかっ,助動詞,助動詞,,,
た,助動詞,助動詞,,,
の,名詞-非自立-一般,名詞,非自立,一般,
で,助動詞,助動詞,,,
あれ,助動詞,助動詞,,,
ば,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
保護者,名詞-固有名詞-一般,名詞,固有名詞,一般,
が,助詞-格助詞-一般,助詞,格助詞,一般,
もっと,副詞-一般,副詞,一般,,
前,名詞-副詞可能,名詞,副詞可能,,
から,助詞-格助詞-一般,助詞,格助詞,一般,
交渉,名詞-サ変接続,名詞,サ変接続,,
す,動詞-自立,動詞,自立,,
べき,助動詞,助動詞,,,
だっ,助動詞,助動詞,,,
た,助動詞,助動詞,,,
の,名詞-非自立-一般,名詞,非自立,一般,
で,助動詞,助動詞,,,
は,助詞-係助詞,助詞,係助詞,,
？,記号-一般,記号,一般,,
それだけ,副詞-助詞類接続,副詞,助詞類接続,,
の,助詞-連体化,助詞,連体化,,
時間,名詞-副詞可能,名詞,副詞可能,,
は,助詞-係助詞,助詞,係助詞,,
十分,名詞-形容動詞語幹,名詞,形容動詞語幹,,
あっ,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
でしょ,助動詞,助動詞,,,
う,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
民族,名詞-一般,名詞,一般,,
的,名詞-接尾-形容動詞語幹,名詞,接尾,形容動詞語幹,
な,助動詞,助動詞,,,
こと,名詞-非自立-一般,名詞,非自立,一般,
を,助詞-格助詞-一般,助詞,格助詞,一般,
理由,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
し,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
特例,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
認めろ,動詞-自立,動詞,自立,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
いう,動詞-自立,動詞,自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
で,助動詞,助動詞,,,
あれ,助動詞,助動詞,,,
ば,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
交渉,名詞-サ変接続,名詞,サ変接続,,
の,助詞-連体化,助詞,連体化,,
機会,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
在学中,名詞-固有名詞-一般,名詞,固有名詞,一般,
の,助詞-連体化,助詞,連体化,,
3年間,名詞-固有名詞-一般,名詞,固有名詞,一般,
全部,名詞-副詞可能,名詞,副詞可能,,
対象,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
できる,動詞-自立,動詞,自立,,
よ,助詞-終助詞,助詞,終助詞,,
ね,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
3年,名詞-固有名詞-一般,名詞,固有名詞,一般,
も,助詞-係助詞,助詞,係助詞,,
交渉,名詞-サ変接続,名詞,サ変接続,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
怠っ,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
なら,助動詞,助動詞,,,
話,名詞-サ変接続,名詞,サ変接続,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
ならん,動詞-自立,動詞,自立,,
し,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
保護者,名詞-固有名詞-一般,名詞,固有名詞,一般,
も,助詞-係助詞,助詞,係助詞,,
相手,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
さ,動詞-自立,動詞,自立,,
れ,動詞-接尾,動詞,接尾,,
なかっ,助動詞,助動詞,,,
た,助動詞,助動詞,,,
なら,助動詞,助動詞,,,
卒業,名詞-サ変接続,名詞,サ変接続,,
の,助詞-連体化,助詞,連体化,,
タイミング,名詞-一般,名詞,一般,,
だけ,助詞-副助詞,助詞,副助詞,,
切り取ら,動詞-自立,動詞,自立,,
れる,動詞-接尾,動詞,接尾,,
の,名詞-非自立-一般,名詞,非自立,一般,
も,助詞-係助詞,助詞,係助詞,,
おかしな話,名詞-固有名詞-一般,名詞,固有名詞,一般,
よ,助詞-終助詞,助詞,終助詞,,
な,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
学校,名詞-一般,名詞,一般,,
という,助詞-格助詞-連語,助詞,格助詞,連語,
公,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
場,名詞-一般,名詞,一般,,
において,助詞-格助詞-連語,助詞,格助詞,連語,
、,記号-読点,記号,読点,,
個人,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
ワガママ,名詞-固有名詞-一般,名詞,固有名詞,一般,
な,助動詞,助動詞,,,
主張,名詞-サ変接続,名詞,サ変接続,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
否定,名詞-サ変接続,名詞,サ変接続,,
さ,動詞-自立,動詞,自立,,
れ,動詞-接尾,動詞,接尾,,
た,助動詞,助動詞,,,
後,名詞-非自立-副詞可能,名詞,非自立,副詞可能,
から,助詞-格助詞-一般,助詞,格助詞,一般,
、,記号-読点,記号,読点,,
それ,名詞-代名詞-一般,名詞,代名詞,一般,
を,助詞-格助詞-一般,助詞,格助詞,一般,
差別,名詞-サ変接続,名詞,サ変接続,,
問題,名詞-ナイ形容詞語幹,名詞,ナイ形容詞語幹,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
絡め,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
の,名詞-非自立-一般,名詞,非自立,一般,
なら,助動詞,助動詞,,,
ば,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
むしろ,副詞-一般,副詞,一般,,
そういう,連体詞,連体詞,,,
個人,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
都合,名詞-一般,名詞,一般,,
や,助詞-並立助詞,助詞,並立助詞,,
ワガママ,名詞-固有名詞-一般,名詞,固有名詞,一般,
を,助詞-格助詞-一般,助詞,格助詞,一般,
差別,名詞-サ変接続,名詞,サ変接続,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
絡め,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
事,名詞-非自立-一般,名詞,非自立,一般,
の,助詞-連体化,助詞,連体化,,
方,名詞-非自立-一般,名詞,非自立,一般,
が,助詞-格助詞-一般,助詞,格助詞,一般,
差別,名詞-サ変接続,名詞,サ変接続,,
問題,名詞-ナイ形容詞語幹,名詞,ナイ形容詞語幹,,
や,助詞-並立助詞,助詞,並立助詞,,
コーンロウ,名詞-固有名詞-一般,名詞,固有名詞,一般,
を,助詞-格助詞-一般,助詞,格助詞,一般,
ルーツ,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
持つ,動詞-自立,動詞,自立,,
文化,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
方々,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
失礼,名詞-形容動詞語幹,名詞,形容動詞語幹,,
だ,助動詞,助動詞,,,
という,助詞-格助詞-連語,助詞,格助詞,連語,
こと,名詞-非自立-一般,名詞,非自立,一般,
で,助動詞,助動詞,,,
は,助詞-係助詞,助詞,係助詞,,
ない,助動詞,助動詞,,,
です,助動詞,助動詞,,,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
ね,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
つまり,名詞-一般,名詞,一般,,
差別,名詞-サ変接続,名詞,サ変接続,,
問題,名詞-ナイ形容詞語幹,名詞,ナイ形容詞語幹,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
言い訳,名詞-サ変接続,名詞,サ変接続,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
使っ,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
その,連体詞,連体詞,,,
文化,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
方々,名詞-一般,名詞,一般,,
