id1,id2,comment1,comment2,similarity
384,715,博士 号 を 取得 し 、 勤務 先 から 海外 の 大学院 に 留学 さ せ て いる 経歴 から 見 て も 、 会社 の 新薬 開発 を 担う エリート だっ た の でしょ う 。 ,薬学 博士 で 海外 留学 も し た ？ ,0.408391465
910,1012,なんだか 科捜研 の ドラマ に あり そう な 事件 。 ,ドラマ みたい な 事件 だ な ,0.408150996
400,762,高学歴 でも 異常 者 は いる し 、 異常 者 は シロウト が 考え ない よう な こと を する から 異常 者 。 ,鬱 か 何 かしら 精神 異常 者 が 考え た 案 なら 納得 し ます が … ,0.408003578
531,595,一 人 息子 さん が いる の に 何故 殺す ？ ,息子 さん の こと を 思う と 、 いたたまれない 。 ,0.407704019
163,424,状況 証拠 で 黒 に できる ん か ね 。 ,警察 は 状況 証拠 で 逮捕 し た よう だ が 、 果たして 真相 は いかに 。 ,0.407474924
540,850,これ さ 、 冤罪 だっ たら 、 サリン 事件 の 冤罪 と 同じ だ よ 。 ,冤罪 と し たら 、 あまりに 不憫 。 ,0.407467017
264,321,子供 さん が 、 一番 心配 だ 。 ,残さ れ た 子供 が 心配 で かわいそう です 。 ,0.407087045
531,970,一 人 息子 さん が いる の に 何故 殺す ？ ,息子 さん が かわいそう で なり ませ ん 。 ,0.406883332
539,760,奥さん も もちろん です が 、 状況 から 見 て お子さん が 一番 気の毒 に 思い ます 。 ,お子さん も 被害 者 も 気の毒 です ね 。 ,0.406879314
232,431,何 が 不満 な ん だって 人生 や な 。 ,何 が 不満 やっ た の やろ う 。 ,0.40647237
357,800,ドラマ みたい だ な 、 すげ え 。 ,ドラマ みたい な こと 本当に する やつ いる ん だ な ,0.405741667
579,898,何 か あっ た の か な 。 ,殺し たい ほど の 何 か が あっ た ん です ね 。 ,0.405655421
898,900,殺し たい ほど の 何 か が あっ た ん です ね 。 ,あっ た ん だ 。 。 。 ,0.405655421
513,525,動機 が あっ た ？ ,動機 は なん だっ た の か が 気 に なる 。 ,0.405532951
419,825,妻 は 京都大 学 大学院 で 修士 号 を 取得 。 ,亡くなっ た 嫁さん は 、 京都大 大学院 を 修了 後 ～～～ ,0.405410149
507,513,動機 は なん だっ た の でしょ う ？ ,動機 が あっ た ？ ,0.404976113
370,1047,いやいや いや ,いや なら 別れろ よ 笑 ,0.403953498
845,874,離婚 を 切り出さ れ た 、 あるいは 離婚 を し たく て も 聞き入れ て もらえ なかっ た の か 。 ,嫌 なら 離婚 。 ,0.4033443
850,909,冤罪 と し たら 、 あまりに 不憫 。 ,あまりに も 安易 。 ,0.403248791
793,1025,毒 母 は 見 てる だけ 。 ,やり そう な 外見 し てる と 言え ば し てる か 。 ,0.403127987
101,793,夫 、 否認 し てる 。 ,毒 母 は 見 てる だけ 。 ,0.403065568
619,793,失明 する だけ ?? ,毒 母 は 見 てる だけ 。 ,0.401921119
187,596,お子さん にとって は 自慢 の お父さん お母さん だっ た だろ う に 。 ,お母さん は 亡くなり 、 お父さん は お母さん を 殺害 し た 容疑 で 逮捕 。 ,0.40185946
25,271,決めつけ た よう な 報道 は どう か と 思う 。 ,奥さん も 飲む か な ～ まだ 確定 し て ない のに 報道 する の どう か と 思う 。 ,0.401643171
188,346,心 の ケア が 心配 だ 。 ,お子さん が 本当に 心配 ,0.40151672
656,705,これ は 危ない な 。 ,何 じゃ これ ！ ,0.401450059
713,1022,まるで クライムドラマ の よう な 話 。 ,まるで ドラマ みたい 。 ,0.400901574
5,545,真実 の 究明 を 望み ます が 、 犯人 で ある 事 を 前提 と し た よう な 見方 を する の は 間違っ て いる か と 思い ます 。 ,警察 は 裏 取 を し て いる よう に 思い ます 。 ,0.400891913
62,264,一番 の 被害 者 は たった 一 人 残さ れ た 子供 だ ね 。 ,子供 さん が 、 一番 心配 だ 。 ,0.400720155
353,966,イケメン かも ,犯行 は ともかく 、 イケメン だ なぁ 。 ,0.400602582
87,929,この 記事 で 見る 限り は 優秀 な 人材 な ん です ね 。 ,経歴 だけ 見る と 優秀 。 ,0.400587703
70,908,この 方法 なら 、 絶対 に バレ ない し 、 バレ て も 自分 で は ない と 言い張れ ば 、 捕まら ない と でも 思っ た の でしょ う か ？ ,バレ バレ やん ,0.400265677
258,938,なんで メタノール ？ ,なんで 一服 盛っ ちまっ た ん だ 。 ,0.399317093
456,840,母親 は 亡くなっ て 父親 は 殺人 容疑 で 逮捕 。 ,お子さん は お母様 を 亡くさ れ た 上 に 、 父親 が 逮捕 、 それ も 母親 の 殺害 容疑 って 、 、 、 お子さん が 可哀想 すぎる 。 。 ,0.399198705
174,280,お子さん が 心配 です ね 。 ,息子 さん が 心配 。 ,0.399129125
252,591,給与 高額 でも 仕合せ と は 限り ませ ん ね 。 ,恥 で も 何 でも あり ませ ん 。 ,0.398040422
729,1011,残さ れ た 子供 が 可哀そう 過ぎる 。 ,小学生 の 子 が 可哀そう すぎる ,0.397850588
775,1009,不倫 か 不仲 か 借金 か 。 ,不倫 し て た とか な の か な 。 。 ,0.39780288
225,312,子供 が かわいそう だ 。 ,お子さん が かわいそう で しかた ない 。 ,0.397599781
312,348,お子さん が かわいそう で しかた ない 。 ,子供 が かわいそう だ 。 ,0.397599781
312,894,お子さん が かわいそう で しかた ない 。 ,子供 も かわいそう だ 。 ,0.397599781
63,917,本当に お 気の毒 と しか 言え ない 。 ,子供 が 気の毒 ,0.396877868
603,860,時間 かけ た の か な 。 ,まだ 子供 に 手 を かけ なく て 良かっ た 。 ,0.396820964
21,127,本人 は 否認 し て いる し 、 明確 な 証拠 が ある という 訳 で も な さ そう 。 ,本人 が 否認 し たら この 事件 長引き そう な 気 が する 。 ,0.396760993
63,907,本当に お 気の毒 と しか 言え ない 。 ,本当に メタノール ？ ,0.396556266
507,878,動機 は なん だっ た の でしょ う ？ ,動機 が 気 に なる 。 ,0.396061474
166,569,何で わざわざ 会社 名 出し てる の だろ う ‥ 。 ,製薬 会社 の 人間 が わざわざ メタノール なんて 使用 する の だろ う か 。 ,0.396057566
322,1049,エタ で も やばい のに メタ と は 。 ,前髪 やばい 、 、 ,0.396024198
595,970,息子 さん の こと を 思う と 、 いたたまれない 。 ,息子 さん が かわいそう で なり ませ ん 。 ,0.39601078
704,916,えっ 、 、 高学歴 な 夫婦 が 、 、 、 奥さん 京大 大学院 て 。 ,夫婦 で 高学歴 だ と 難しい の か ね 。 ,0.395336757
434,499,メタノール って 失明 する だけ じゃ なく 、 少量 で 致死 率 が 高い ん です ね 。 ,母 だけ で なく ,0.394947073
712,924,エリート 研究 員 が 妻 を 病気 を 偽装 し て 毒殺 。 ,自殺 偽装 で は なく 病死 偽装 な の ？ ,0.394239116
45,390,メタノール です が 割 と 簡単 に 手 に 入り ます 。 ,彼 が 犯人 と し たら 、 メタノール は 劇 物 です ので 、 簡単 に は 入手 は 困難 です 。 ,0.393379837
265,376,子供 の 事 を 考えれ ば 、 あり え ない だろ う 。 ,生活 や 子供 の 教育 費 を 考えれ ば 、 母親 たち は 簡単 に は 離婚 でき ない です から ね 。 ,0.393280505
49,697,因みに メタノール で の 殺人 は ， 簡単 に バレ ます 。 ,殺人 犯 。 ,0.393260924
769,990,その 段階 で の トラブル か な ？ ,まだ 容疑 者 の 段階 や で 。 ,0.39307792
946,1009,不倫 でも し て たん じゃ ない ？ ,不倫 し て た とか な の か な 。 。 ,0.393047127
535,595,子供 さん の こと を 思う と 、 自殺 か 何 か で あっ て ほしい 。 ,息子 さん の こと を 思う と 、 いたたまれない 。 ,0.392866927
755,978,やり方 に よっ ちゃ tukamaranai ,怪 体 な やっ ちゃ な 。 ,0.392596784
357,1000,ドラマ みたい だ な 、 すげ え 。 ,不謹慎 だけ と 刑事 物 の ドラマ みたい … 。 ,0.392155603
253,469,入社 は 第 三共 どちら でしょ う か ？ ,どちら も 凄い エリート です が 、 一体 何 が あっ た の でしょ う か ？ ,0.39207008
736,794,夫婦 の 両親 など 、 肉親 が 助け て あげ られ なかっ た の か ？ ,誰 も 助け て くれ なかっ た 。 ,0.391777335
499,619,母 だけ で なく ,失明 する だけ ?? ,0.391562755
113,153,何 が あっ た の か 知ら ない が 。 ,知ら ない で 混ぜ られ たら 防ぎ よう が ない から 怖い ,0.39088811
163,997,状況 証拠 で 黒 に できる ん か ね 。 ,殺害 できる 嫁 も い ない ,0.390473691
344,463,理由 が 知り たい です 。 ,本人 否定 し て いる ので 、 捜査 に 確証 的 な 証拠 が ある の か 知り たい 。 ,0.390395629
608,918,決して 完全 犯罪 を 認め てる わけ で は なく 、 これ だけ 高 学歴 で 知識 の ある 人 なら 、 こんな 殺害 方法 は 持ち い ない ん じゃ ない の か なぁ ？ ,まだ 認め た わけ じゃ ない でしょ う 。 ,0.39021465
63,248,本当に お 気の毒 と しか 言え ない 。 ,お子さん が 気の毒 で なら ない 。 。 。 ,0.389881714
62,631,一番 の 被害 者 は たった 一 人 残さ れ た 子供 だ ね 。 ,残さ れ た 子供 が かわいそう だ な ・ ・ ・ ・ ,0.388966669
62,673,一番 の 被害 者 は たった 一 人 残さ れ た 子供 だ ね 。 ,子供 が 一 人 残さ れ て かわいそう だ よ 。 ,0.388966669
82,243,新た な 証拠 が で て き て 警察 か 検察 から 発表 が あっ た の なら ともかく 、 容疑 者 が どんな 研究 を し てよ う が どんな 経歴 を もっ て よう が 公 に し た ところ で どんな 公的 利益 が ある の だろ う か 。 ,どんな 盛ら れ 方 し た ん だろ 。 ,0.388566317
401,1017,冤罪 じゃ ない の か ？ ,顔 が もう 普通 じゃ ない ,0.388230503
269,276,他 に 手法 が あり そう な もの だ が 。 ,そう だ 。 ,0.387945928
269,937,他 に 手法 が あり そう な もの だ が 。 ,根 は 深 そう だ ,0.387945928
276,658,そう だ 。 ,冤罪 事件 に なる 可能 性 が 高 そう だ 。 ,0.387887373
658,937,冤罪 事件 に なる 可能 性 が 高 そう だ 。 ,根 は 深 そう だ ,0.387887373
855,893,奥さん 、 子供 の 出産 を 機 に 退職 し た の か 。 ,退職 し た 奥さん の 方 が 優秀 だっ たら 皮肉 だ ね 。 ,0.387626576
296,688,製薬 の プロ が こんな 分かり やすい 手口 使う の か な ？ ,薬物 の プロ が メタノール を 使う ？ ,0.387620662
188,280,心 の ケア が 心配 だ 。 ,息子 さん が 心配 。 ,0.3872184
969,1036,あー 、 優秀 な 人 だっ た のに 何 が 狂っ て しまっ た ん でしょ う 。 ,狂っ てる !!! ,0.387218334
360,848,ちょっと 髪 切っ た 方 が いい ね 。 ,ちょっと 待っ て 。 ,0.386857321
666,890,先月 の 保険 金 殺人 の 様 に 。 ,保険 金 目当て 。 ,0.38669454
364,712,エリート や な ,エリート 研究 員 が 妻 を 病気 を 偽装 し て 毒殺 。 ,0.386674555
712,808,エリート 研究 員 が 妻 を 病気 を 偽装 し て 毒殺 。 ,エリート な ん だ ね 。 ,0.386674555
138,680,別 の 記事 で み た けど 、 夫 は 否定 し てる ん です ね ,本人 否定 し てる し まだ 真相 は 分から ん な 。 ,0.386568143
16,189,大きな 違和感 。 ,メタノール を 選ぶ という の は 違和感 が ある 。 ,0.386196283
409,931,天然 毒 とか も ある だろ う し 。 ,妻 で ある ま え に ,0.386128618
145,670,お母さん が 亡くなり 、 その お母さん を お父さん が 殺し て い た と 知っ た 時 の お子さん の ショック を 思う と 言葉 が ない です … ,お母さん は 殺さ れ て 、 お父さん は 刑務所 。 ,0.385963726
243,480,どんな 盛ら れ 方 し た ん だろ 。 ,妻 は どんな 状況 だっ た の ？ ,0.385898576
270,658,冤罪 の 感 あり 。 ,冤罪 事件 に なる 可能 性 が 高 そう だ 。 ,0.385826514
330,465,子ども が かわいそう で 気 に なる 。 ,子ども が かわい そう 。 ,0.385529902
444,752,自殺 か ？ ,これ で 自殺 の 完全 犯罪 でも 企ん で い た の だろ う か ？ ,0.385359613
269,1004,他 に 手法 が あり そう な もの だ が 。 ,ドラマ で あり そう な 事件 だ な ,0.385289902
248,539,お子さん が 気の毒 で なら ない 。 。 。 ,奥さん も もちろん です が 、 状況 から 見 て お子さん が 一番 気の毒 に 思い ます 。 ,0.385168479
839,857,本当に やっ た の か な ？ ,子供 も いる のに この 男 は 何 やっ て ん の ？ ,0.385146854
442,849,これ は 、 慎重 に 捜査 し ない と 、 、 、 この 人 じゃ ない 可能 性 も ある よ 。 ,自殺 の 可能 性 は ない の 。 ,0.38352737
39,1030,専門 的 知識 は 科捜研 の 専門 家 で 解明 する しか ない で あろ う 。 ,専門 知識 不要 です ね ,0.383147194
